image_id,D1,D2,D3,D4,D5
22384.jpg,0.0,0.0,1.0,0.0,1.0
37846.jpg,0.0,0.0,1.0,0.0,1.0
27935.jpg,0.0,0.0,1.0,0.0,1.0
05480.jpg,0.0,0.0,1.0,0.0,1.0
26759.jpg,0.0,0.0,1.0,0.0,1.0
36724.jpg,1.0,0.0,1.0,0.0,1.0
39892.jpg,0.0,0.0,1.0,0.0,1.0
24753.jpg,0.0,0.0,1.0,0.0,1.0
39339.jpg,0.0,0.0,1.0,0.0,1.0
20977.jpg,0.0,0.0,1.0,0.0,1.0
36577.jpg,0.0,0.0,1.0,0.0,1.0
30085.jpg,1.0,0.0,1.0,0.0,1.0
44964.jpg,1.0,1.0,1.0,0.0,1.0
00925.jpg,0.0,1.0,1.0,0.0,1.0
10046.jpg,0.0,1.0,1.0,0.0,1.0
41274.jpg,0.0,0.0,1.0,0.0,1.0
32592.jpg,1.0,1.0,1.0,0.0,1.0
30377.jpg,0.0,1.0,1.0,0.0,1.0
21480.jpg,0.0,1.0,1.0,0.0,1.0
26266.jpg,0.0,0.0,1.0,0.0,1.0
20873.jpg,0.0,1.0,1.0,0.0,1.0
37561.jpg,0.0,1.0,1.0,0.0,1.0
36674.jpg,0.0,0.0,1.0,0.0,1.0
16202.jpg,0.0,1.0,1.0,0.0,1.0
08325.jpg,0.0,1.0,1.0,0.0,0.0
00974.jpg,0.0,1.0,1.0,0.0,1.0
38574.jpg,0.0,1.0,1.0,0.0,1.0
32087.jpg,1.0,0.0,1.0,1.0,1.0
15001.jpg,0.0,0.0,1.0,0.0,1.0
26807.jpg,0.0,0.0,1.0,0.0,1.0
21463.jpg,0.0,0.0,1.0,0.0,1.0
03653.jpg,1.0,0.0,1.0,0.0,1.0
24424.jpg,0.0,1.0,1.0,0.0,1.0
15642.jpg,0.0,0.0,1.0,0.0,1.0
31085.jpg,0.0,0.0,1.0,0.0,1.0
40604.jpg,1.0,0.0,1.0,0.0,1.0
21628.jpg,0.0,1.0,1.0,0.0,1.0
19715.jpg,0.0,0.0,1.0,0.0,1.0
24260.jpg,0.0,0.0,1.0,0.0,0.0
04006.jpg,1.0,0.0,1.0,0.0,1.0
28564.jpg,0.0,1.0,1.0,0.0,1.0
17112.jpg,0.0,1.0,1.0,0.0,0.0
25104.jpg,1.0,1.0,1.0,0.0,0.0
26494.jpg,0.0,1.0,1.0,0.0,1.0
20469.jpg,1.0,1.0,1.0,0.0,0.0
26162.jpg,0.0,1.0,1.0,0.0,0.0
20952.jpg,0.0,0.0,1.0,0.0,1.0
45644.jpg,0.0,0.0,1.0,0.0,1.0
15019.jpg,0.0,0.0,1.0,0.0,1.0
36149.jpg,0.0,0.0,1.0,0.0,1.0
16643.jpg,1.0,1.0,1.0,0.0,1.0
41533.jpg,0.0,1.0,1.0,0.0,0.0
28677.jpg,0.0,1.0,1.0,0.0,1.0
03216.jpg,0.0,0.0,1.0,0.0,1.0
14880.jpg,0.0,1.0,1.0,0.0,1.0
35298.jpg,0.0,1.0,1.0,0.0,1.0
04908.jpg,1.0,0.0,1.0,0.0,1.0
19581.jpg,0.0,1.0,1.0,0.0,1.0
20902.jpg,0.0,1.0,1.0,0.0,1.0
45911.jpg,1.0,1.0,1.0,0.0,1.0
44399.jpg,0.0,1.0,1.0,0.0,1.0
31635.jpg,1.0,1.0,1.0,0.0,1.0
30959.jpg,0.0,1.0,1.0,0.0,1.0
21956.jpg,1.0,1.0,1.0,0.0,0.0
39973.jpg,1.0,1.0,1.0,0.0,1.0
46093.jpg,1.0,1.0,1.0,0.0,1.0
24659.jpg,1.0,1.0,1.0,0.0,1.0
38169.jpg,0.0,1.0,1.0,0.0,1.0
00817.jpg,0.0,1.0,1.0,0.0,1.0
05895.jpg,1.0,1.0,1.0,0.0,1.0
03311.jpg,0.0,1.0,1.0,0.0,1.0
43229.jpg,0.0,0.0,1.0,0.0,1.0
00590.jpg,0.0,1.0,1.0,0.0,1.0
37789.jpg,0.0,1.0,1.0,0.0,0.0
18115.jpg,0.0,1.0,1.0,0.0,1.0
49000.jpg,0.0,1.0,1.0,0.0,1.0
40963.jpg,1.0,1.0,1.0,0.0,0.0
46618.jpg,0.0,0.0,1.0,0.0,1.0
16377.jpg,0.0,0.0,1.0,0.0,0.0
42903.jpg,0.0,1.0,1.0,0.0,1.0
22133.jpg,1.0,1.0,1.0,0.0,0.0
16578.jpg,1.0,1.0,1.0,0.0,1.0
15424.jpg,0.0,1.0,1.0,0.0,1.0
20934.jpg,0.0,1.0,1.0,0.0,1.0
11704.jpg,1.0,1.0,1.0,0.0,1.0
12326.jpg,0.0,1.0,1.0,0.0,1.0
49050.jpg,1.0,1.0,1.0,0.0,1.0
04280.jpg,0.0,1.0,1.0,0.0,1.0
08871.jpg,0.0,0.0,1.0,0.0,1.0
33984.jpg,1.0,1.0,1.0,0.0,1.0
43512.jpg,1.0,1.0,1.0,0.0,1.0
42902.jpg,0.0,1.0,1.0,0.0,1.0
38441.jpg,0.0,1.0,1.0,0.0,1.0
11693.jpg,0.0,1.0,1.0,0.0,1.0
16383.jpg,0.0,1.0,1.0,0.0,1.0
10024.jpg,1.0,1.0,1.0,0.0,0.0
12293.jpg,0.0,1.0,1.0,0.0,1.0
05804.jpg,0.0,1.0,1.0,0.0,1.0
15209.jpg,0.0,1.0,1.0,0.0,1.0
32726.jpg,0.0,1.0,1.0,0.0,1.0
12824.jpg,1.0,1.0,1.0,0.0,1.0
17733.jpg,0.0,1.0,1.0,0.0,1.0
44921.jpg,0.0,1.0,1.0,0.0,1.0
38646.jpg,1.0,1.0,1.0,0.0,0.0
49590.jpg,1.0,1.0,1.0,0.0,1.0
04369.jpg,0.0,1.0,1.0,0.0,1.0
01857.jpg,1.0,1.0,1.0,0.0,1.0
13785.jpg,0.0,0.0,1.0,0.0,0.0
36230.jpg,0.0,1.0,1.0,0.0,1.0
13708.jpg,0.0,0.0,1.0,0.0,1.0
30175.jpg,0.0,0.0,1.0,0.0,0.0
04149.jpg,0.0,1.0,1.0,0.0,1.0
17858.jpg,0.0,0.0,1.0,0.0,1.0
41873.jpg,0.0,1.0,1.0,0.0,0.0
35802.jpg,0.0,0.0,1.0,0.0,0.0
29576.jpg,0.0,0.0,1.0,0.0,0.0
25260.jpg,0.0,0.0,1.0,0.0,1.0
46683.jpg,0.0,1.0,1.0,0.0,1.0
23123.jpg,0.0,0.0,1.0,0.0,0.0
43393.jpg,0.0,0.0,1.0,0.0,0.0
16465.jpg,0.0,0.0,1.0,0.0,1.0
34518.jpg,0.0,0.0,1.0,0.0,0.0
06757.jpg,1.0,1.0,1.0,0.0,1.0
02656.jpg,0.0,0.0,1.0,0.0,1.0
00524.jpg,0.0,1.0,1.0,0.0,0.0
01965.jpg,0.0,1.0,1.0,0.0,1.0
13710.jpg,0.0,0.0,1.0,0.0,1.0
02222.jpg,0.0,1.0,1.0,0.0,1.0
32544.jpg,0.0,0.0,1.0,0.0,1.0
21946.jpg,1.0,1.0,1.0,0.0,1.0
43012.jpg,1.0,1.0,1.0,0.0,1.0
27792.jpg,0.0,0.0,1.0,0.0,1.0
32539.jpg,0.0,1.0,1.0,0.0,0.0
41465.jpg,0.0,1.0,1.0,0.0,1.0
14734.jpg,0.0,1.0,1.0,0.0,1.0
31072.jpg,1.0,1.0,1.0,0.0,1.0
20053.jpg,1.0,1.0,1.0,0.0,1.0
03380.jpg,1.0,1.0,1.0,0.0,1.0
31328.jpg,1.0,1.0,1.0,0.0,1.0
22531.jpg,1.0,1.0,1.0,0.0,1.0
07473.jpg,0.0,1.0,1.0,0.0,1.0
04113.jpg,0.0,1.0,1.0,0.0,1.0
28588.jpg,0.0,1.0,1.0,0.0,1.0
23295.jpg,0.0,1.0,1.0,0.0,1.0
21501.jpg,0.0,1.0,1.0,0.0,0.0
35058.jpg,1.0,1.0,1.0,0.0,1.0
48225.jpg,0.0,1.0,1.0,0.0,1.0
36975.jpg,0.0,1.0,1.0,0.0,1.0
21970.jpg,0.0,1.0,1.0,0.0,1.0
19358.jpg,1.0,1.0,1.0,0.0,1.0
16250.jpg,0.0,1.0,1.0,0.0,1.0
33357.jpg,0.0,1.0,1.0,0.0,1.0
21699.jpg,0.0,1.0,1.0,0.0,1.0
46403.jpg,0.0,1.0,1.0,0.0,1.0
20151.jpg,0.0,1.0,1.0,0.0,1.0
37380.jpg,1.0,1.0,1.0,0.0,1.0
39610.jpg,1.0,1.0,1.0,0.0,1.0
02165.jpg,1.0,1.0,1.0,1.0,1.0
21040.jpg,0.0,0.0,1.0,0.0,1.0
43822.jpg,0.0,1.0,1.0,0.0,1.0
17854.jpg,0.0,1.0,1.0,0.0,1.0
30643.jpg,0.0,1.0,1.0,0.0,0.0
46941.jpg,0.0,1.0,1.0,0.0,0.0
14104.jpg,1.0,1.0,1.0,0.0,1.0
15197.jpg,0.0,1.0,1.0,0.0,1.0
15807.jpg,0.0,1.0,1.0,0.0,1.0
37458.jpg,0.0,1.0,1.0,0.0,1.0
19540.jpg,1.0,1.0,1.0,0.0,1.0
22701.jpg,0.0,1.0,1.0,0.0,1.0
30736.jpg,0.0,1.0,1.0,0.0,1.0
22802.jpg,1.0,1.0,1.0,0.0,0.0
43129.jpg,0.0,0.0,1.0,0.0,1.0
16101.jpg,0.0,0.0,1.0,0.0,0.0
07703.jpg,0.0,0.0,1.0,0.0,1.0
22538.jpg,0.0,0.0,1.0,0.0,1.0
38244.jpg,0.0,0.0,1.0,0.0,1.0
40574.jpg,0.0,0.0,1.0,0.0,1.0
05591.jpg,0.0,0.0,1.0,0.0,1.0
40033.jpg,1.0,1.0,1.0,0.0,0.0
08776.jpg,0.0,1.0,1.0,0.0,0.0
11460.jpg,0.0,1.0,1.0,0.0,1.0
48794.jpg,0.0,0.0,1.0,0.0,0.0
26825.jpg,1.0,1.0,1.0,0.0,1.0
13470.jpg,1.0,1.0,1.0,0.0,0.0
11927.jpg,1.0,1.0,1.0,0.0,0.0
19071.jpg,0.0,1.0,1.0,0.0,0.0
41694.jpg,0.0,0.0,1.0,0.0,0.0
03992.jpg,0.0,1.0,1.0,0.0,1.0
08581.jpg,0.0,1.0,1.0,0.0,1.0
19593.jpg,0.0,1.0,1.0,0.0,1.0
24393.jpg,0.0,1.0,1.0,0.0,0.0
29927.jpg,0.0,1.0,1.0,0.0,1.0
49071.jpg,1.0,1.0,1.0,0.0,1.0
08899.jpg,1.0,1.0,1.0,0.0,0.0
42945.jpg,1.0,1.0,0.0,1.0,1.0
31450.jpg,0.0,1.0,1.0,0.0,0.0
36216.jpg,0.0,1.0,1.0,0.0,0.0
46814.jpg,1.0,1.0,1.0,0.0,0.0
26221.jpg,0.0,1.0,1.0,0.0,1.0
45874.jpg,0.0,0.0,1.0,0.0,0.0
16401.jpg,1.0,1.0,1.0,0.0,1.0
38690.jpg,0.0,1.0,1.0,0.0,0.0
36125.jpg,0.0,0.0,1.0,0.0,0.0
26138.jpg,0.0,0.0,1.0,0.0,0.0
18944.jpg,0.0,0.0,1.0,0.0,1.0
14693.jpg,0.0,0.0,1.0,0.0,1.0
26869.jpg,0.0,0.0,1.0,0.0,1.0
08154.jpg,0.0,0.0,1.0,0.0,0.0
44272.jpg,1.0,0.0,1.0,0.0,1.0
02790.jpg,0.0,0.0,1.0,0.0,1.0
02467.jpg,0.0,0.0,1.0,0.0,1.0
48264.jpg,0.0,1.0,1.0,0.0,1.0
01269.jpg,0.0,1.0,1.0,0.0,1.0
49631.jpg,0.0,1.0,1.0,0.0,1.0
25953.jpg,0.0,1.0,1.0,0.0,1.0
04905.jpg,1.0,1.0,1.0,0.0,1.0
22042.jpg,0.0,1.0,1.0,0.0,1.0
37563.jpg,0.0,1.0,1.0,0.0,1.0
29641.jpg,0.0,1.0,1.0,0.0,1.0
31132.jpg,0.0,1.0,1.0,0.0,1.0
34187.jpg,1.0,0.0,1.0,0.0,1.0
11837.jpg,0.0,1.0,1.0,0.0,1.0
28463.jpg,0.0,1.0,1.0,0.0,1.0
26152.jpg,1.0,0.0,0.0,1.0,1.0
04263.jpg,0.0,1.0,1.0,0.0,1.0
07669.jpg,0.0,0.0,1.0,0.0,1.0
47390.jpg,0.0,0.0,1.0,0.0,1.0
07929.jpg,0.0,1.0,1.0,0.0,1.0
11972.jpg,0.0,0.0,1.0,0.0,1.0
21640.jpg,0.0,0.0,1.0,0.0,0.0
33195.jpg,1.0,0.0,1.0,0.0,1.0
41085.jpg,0.0,0.0,1.0,0.0,0.0
30094.jpg,1.0,0.0,1.0,0.0,1.0
03866.jpg,0.0,1.0,1.0,0.0,1.0
08491.jpg,0.0,1.0,1.0,0.0,1.0
36208.jpg,1.0,1.0,1.0,0.0,1.0
05516.jpg,0.0,1.0,1.0,0.0,1.0
09997.jpg,0.0,0.0,1.0,0.0,1.0
02055.jpg,0.0,1.0,1.0,0.0,1.0
19400.jpg,0.0,1.0,1.0,0.0,0.0
10835.jpg,0.0,1.0,1.0,0.0,1.0
07688.jpg,0.0,1.0,1.0,0.0,1.0
31462.jpg,0.0,1.0,1.0,0.0,1.0
37445.jpg,0.0,0.0,1.0,0.0,1.0
28003.jpg,0.0,0.0,1.0,0.0,1.0
03843.jpg,0.0,1.0,1.0,0.0,1.0
46500.jpg,0.0,0.0,1.0,0.0,0.0
25016.jpg,0.0,0.0,1.0,0.0,0.0
22332.jpg,0.0,0.0,1.0,0.0,0.0
40592.jpg,0.0,1.0,1.0,0.0,0.0
30691.jpg,0.0,0.0,1.0,0.0,1.0
16788.jpg,0.0,1.0,1.0,0.0,1.0
37868.jpg,0.0,1.0,1.0,0.0,1.0
00944.jpg,0.0,0.0,1.0,0.0,1.0
47977.jpg,0.0,0.0,1.0,0.0,0.0
10738.jpg,0.0,1.0,1.0,0.0,1.0
34034.jpg,0.0,1.0,1.0,0.0,1.0
38409.jpg,0.0,0.0,1.0,0.0,1.0
32104.jpg,0.0,1.0,1.0,0.0,1.0
13301.jpg,0.0,0.0,1.0,0.0,1.0
45024.jpg,1.0,0.0,1.0,0.0,1.0
38526.jpg,0.0,1.0,1.0,0.0,1.0
25656.jpg,1.0,1.0,1.0,0.0,1.0
18334.jpg,0.0,0.0,1.0,0.0,1.0
20843.jpg,0.0,0.0,1.0,0.0,1.0
13024.jpg,0.0,0.0,1.0,0.0,1.0
41201.jpg,0.0,0.0,1.0,0.0,1.0
14335.jpg,0.0,1.0,1.0,0.0,1.0
35794.jpg,1.0,1.0,1.0,1.0,1.0
11929.jpg,0.0,0.0,1.0,0.0,1.0
17921.jpg,1.0,0.0,1.0,0.0,0.0
20330.jpg,1.0,0.0,1.0,0.0,0.0
01842.jpg,0.0,0.0,1.0,0.0,0.0
13848.jpg,0.0,0.0,1.0,0.0,1.0
00809.jpg,0.0,1.0,1.0,0.0,1.0
26436.jpg,0.0,1.0,1.0,0.0,1.0
06933.jpg,0.0,1.0,1.0,0.0,0.0
33328.jpg,0.0,0.0,0.0,1.0,0.0
35950.jpg,0.0,1.0,1.0,0.0,1.0
19944.jpg,0.0,1.0,1.0,0.0,1.0
48000.jpg,1.0,1.0,1.0,0.0,0.0
02346.jpg,0.0,0.0,1.0,0.0,1.0
30299.jpg,1.0,1.0,1.0,0.0,0.0
44257.jpg,0.0,0.0,1.0,0.0,1.0
22106.jpg,1.0,0.0,1.0,0.0,0.0
07445.jpg,0.0,0.0,1.0,0.0,0.0
01059.jpg,0.0,0.0,1.0,0.0,1.0
16676.jpg,1.0,0.0,1.0,0.0,1.0
14330.jpg,1.0,1.0,1.0,0.0,0.0
16939.jpg,0.0,1.0,1.0,0.0,1.0
18792.jpg,0.0,0.0,1.0,0.0,1.0
48223.jpg,0.0,0.0,1.0,0.0,1.0
27791.jpg,0.0,1.0,1.0,0.0,1.0
26268.jpg,0.0,0.0,1.0,0.0,0.0
09043.jpg,1.0,0.0,1.0,0.0,1.0
19047.jpg,1.0,0.0,1.0,0.0,1.0
03850.jpg,0.0,0.0,1.0,0.0,1.0
48654.jpg,0.0,1.0,1.0,0.0,1.0
41585.jpg,1.0,0.0,0.0,1.0,1.0
42306.jpg,0.0,0.0,1.0,0.0,1.0
20261.jpg,0.0,0.0,1.0,0.0,1.0
35413.jpg,0.0,0.0,1.0,0.0,1.0
38737.jpg,0.0,0.0,1.0,0.0,1.0
47828.jpg,1.0,1.0,0.0,1.0,1.0
19577.jpg,0.0,0.0,1.0,0.0,1.0
36535.jpg,0.0,0.0,1.0,0.0,1.0
12943.jpg,1.0,0.0,1.0,0.0,1.0
36373.jpg,1.0,1.0,1.0,0.0,1.0
29549.jpg,1.0,1.0,1.0,0.0,1.0
07481.jpg,0.0,0.0,1.0,0.0,1.0
06905.jpg,0.0,0.0,1.0,0.0,1.0
46772.jpg,0.0,0.0,1.0,0.0,1.0
16282.jpg,1.0,1.0,1.0,0.0,1.0
01088.jpg,0.0,1.0,1.0,0.0,0.0
23773.jpg,1.0,1.0,1.0,0.0,0.0
28615.jpg,0.0,0.0,1.0,0.0,1.0
22974.jpg,0.0,1.0,1.0,0.0,0.0
17605.jpg,1.0,0.0,1.0,0.0,1.0
26663.jpg,1.0,1.0,1.0,0.0,1.0
03678.jpg,1.0,0.0,1.0,0.0,1.0
33191.jpg,1.0,0.0,1.0,0.0,1.0
23319.jpg,1.0,0.0,1.0,0.0,0.0
24585.jpg,0.0,0.0,1.0,0.0,0.0
15427.jpg,1.0,0.0,1.0,0.0,0.0
37939.jpg,1.0,0.0,1.0,0.0,0.0
32443.jpg,0.0,0.0,1.0,0.0,0.0
47291.jpg,0.0,0.0,1.0,0.0,0.0
19802.jpg,1.0,0.0,1.0,0.0,0.0
18051.jpg,1.0,0.0,1.0,0.0,1.0
32398.jpg,0.0,0.0,1.0,0.0,1.0
17644.jpg,0.0,0.0,1.0,0.0,1.0
45614.jpg,0.0,0.0,1.0,0.0,1.0
01274.jpg,0.0,0.0,1.0,0.0,1.0
37756.jpg,1.0,0.0,1.0,0.0,1.0
46190.jpg,0.0,0.0,1.0,0.0,1.0
41069.jpg,0.0,0.0,1.0,0.0,1.0
10962.jpg,0.0,0.0,1.0,0.0,1.0
30219.jpg,0.0,0.0,1.0,0.0,1.0
01053.jpg,1.0,0.0,0.0,1.0,1.0
47034.jpg,1.0,1.0,1.0,0.0,0.0
05391.jpg,0.0,0.0,1.0,0.0,0.0
19666.jpg,0.0,0.0,1.0,0.0,0.0
32302.jpg,0.0,0.0,1.0,0.0,1.0
25912.jpg,0.0,0.0,1.0,1.0,1.0
11376.jpg,0.0,0.0,1.0,0.0,0.0
26331.jpg,0.0,0.0,1.0,0.0,1.0
22346.jpg,0.0,0.0,1.0,0.0,1.0
38701.jpg,0.0,0.0,1.0,0.0,1.0
10125.jpg,0.0,0.0,1.0,0.0,1.0
17998.jpg,1.0,0.0,1.0,0.0,1.0
21092.jpg,0.0,0.0,1.0,0.0,1.0
13669.jpg,0.0,0.0,1.0,0.0,0.0
08521.jpg,0.0,1.0,1.0,0.0,1.0
10212.jpg,0.0,1.0,1.0,0.0,1.0
14655.jpg,0.0,1.0,1.0,0.0,1.0
27731.jpg,0.0,1.0,1.0,0.0,0.0
49734.jpg,1.0,1.0,1.0,0.0,1.0
45980.jpg,1.0,0.0,1.0,0.0,0.0
14276.jpg,1.0,0.0,1.0,0.0,1.0
49427.jpg,0.0,0.0,1.0,0.0,1.0
05588.jpg,0.0,0.0,1.0,0.0,1.0
18785.jpg,1.0,0.0,0.0,1.0,0.0
24548.jpg,0.0,0.0,1.0,0.0,0.0
17754.jpg,1.0,0.0,1.0,0.0,1.0
18075.jpg,1.0,1.0,1.0,0.0,1.0
33418.jpg,0.0,0.0,1.0,0.0,1.0
02526.jpg,0.0,0.0,1.0,0.0,1.0
15038.jpg,1.0,0.0,1.0,1.0,1.0
33299.jpg,0.0,0.0,1.0,0.0,0.0
12452.jpg,1.0,1.0,1.0,0.0,0.0
04644.jpg,1.0,0.0,1.0,0.0,0.0
25015.jpg,1.0,0.0,1.0,0.0,0.0
26454.jpg,1.0,0.0,1.0,0.0,1.0
48606.jpg,1.0,1.0,1.0,0.0,1.0
15493.jpg,0.0,0.0,0.0,0.0,0.0
32434.jpg,1.0,0.0,1.0,0.0,0.0
28281.jpg,1.0,0.0,1.0,0.0,0.0
29148.jpg,0.0,0.0,1.0,0.0,0.0
32147.jpg,1.0,0.0,1.0,0.0,0.0
35405.jpg,1.0,0.0,1.0,0.0,1.0
11894.jpg,1.0,0.0,1.0,0.0,0.0
45808.jpg,1.0,0.0,1.0,0.0,0.0
42010.jpg,1.0,0.0,1.0,0.0,1.0
03602.jpg,1.0,1.0,1.0,0.0,1.0
40009.jpg,0.0,0.0,1.0,0.0,1.0
49512.jpg,0.0,1.0,1.0,0.0,1.0
06855.jpg,1.0,1.0,1.0,0.0,1.0
40704.jpg,1.0,0.0,1.0,0.0,1.0
04652.jpg,1.0,0.0,1.0,1.0,1.0
24342.jpg,1.0,0.0,1.0,0.0,1.0
34959.jpg,1.0,0.0,1.0,0.0,1.0
40901.jpg,0.0,0.0,0.0,1.0,1.0
00382.jpg,0.0,0.0,1.0,0.0,1.0
32027.jpg,0.0,0.0,1.0,0.0,1.0
05920.jpg,1.0,0.0,1.0,0.0,0.0
01410.jpg,1.0,1.0,1.0,0.0,0.0
24039.jpg,0.0,0.0,1.0,0.0,1.0
49034.jpg,1.0,0.0,1.0,0.0,1.0
05142.jpg,0.0,1.0,1.0,0.0,1.0
37895.jpg,0.0,1.0,1.0,0.0,1.0
04893.jpg,0.0,0.0,1.0,0.0,1.0
12048.jpg,0.0,0.0,1.0,0.0,1.0
46651.jpg,0.0,0.0,1.0,0.0,1.0
03536.jpg,0.0,1.0,1.0,0.0,1.0
05146.jpg,1.0,0.0,0.0,0.0,0.0
12882.jpg,1.0,0.0,1.0,0.0,1.0
34738.jpg,0.0,0.0,1.0,0.0,1.0
08805.jpg,0.0,0.0,0.0,1.0,1.0
13218.jpg,1.0,0.0,0.0,1.0,1.0
46469.jpg,1.0,0.0,0.0,1.0,1.0
43240.jpg,1.0,0.0,1.0,0.0,1.0
09308.jpg,1.0,0.0,1.0,0.0,1.0
41553.jpg,0.0,0.0,0.0,1.0,1.0
23893.jpg,0.0,0.0,1.0,0.0,1.0
36496.jpg,0.0,0.0,1.0,0.0,1.0
15231.jpg,0.0,0.0,1.0,0.0,1.0
04733.jpg,0.0,0.0,1.0,0.0,1.0
47367.jpg,1.0,0.0,0.0,1.0,0.0
32137.jpg,0.0,0.0,1.0,0.0,1.0
28763.jpg,0.0,0.0,1.0,0.0,0.0
26134.jpg,1.0,0.0,1.0,0.0,0.0
08815.jpg,1.0,0.0,1.0,0.0,0.0
15069.jpg,0.0,0.0,1.0,0.0,1.0
30615.jpg,0.0,0.0,1.0,0.0,0.0
25481.jpg,0.0,0.0,1.0,0.0,1.0
28036.jpg,0.0,0.0,1.0,0.0,0.0
26678.jpg,1.0,1.0,1.0,0.0,0.0
29514.jpg,1.0,0.0,1.0,0.0,1.0
28435.jpg,1.0,0.0,0.0,1.0,0.0
28383.jpg,1.0,0.0,1.0,0.0,1.0
28404.jpg,0.0,1.0,1.0,0.0,0.0
46105.jpg,0.0,0.0,1.0,0.0,1.0
14272.jpg,0.0,1.0,1.0,0.0,1.0
37498.jpg,0.0,0.0,1.0,0.0,0.0
49795.jpg,0.0,1.0,1.0,0.0,1.0
09518.jpg,0.0,0.0,1.0,0.0,1.0
10236.jpg,1.0,0.0,1.0,0.0,1.0
42287.jpg,0.0,0.0,1.0,0.0,1.0
26081.jpg,1.0,1.0,1.0,0.0,1.0
06028.jpg,1.0,0.0,1.0,1.0,1.0
48690.jpg,1.0,0.0,1.0,0.0,0.0
30690.jpg,1.0,0.0,1.0,0.0,0.0
06093.jpg,1.0,0.0,1.0,0.0,1.0
24386.jpg,0.0,0.0,1.0,0.0,1.0
32861.jpg,1.0,0.0,0.0,1.0,1.0
14591.jpg,0.0,0.0,1.0,0.0,1.0
14165.jpg,1.0,0.0,0.0,1.0,0.0
28740.jpg,1.0,0.0,1.0,0.0,1.0
47597.jpg,0.0,0.0,0.0,1.0,1.0
44239.jpg,1.0,0.0,0.0,1.0,1.0
19824.jpg,1.0,0.0,1.0,0.0,1.0
16232.jpg,0.0,0.0,1.0,0.0,0.0
21592.jpg,0.0,1.0,1.0,0.0,0.0
13385.jpg,0.0,0.0,1.0,1.0,1.0
37911.jpg,0.0,1.0,1.0,0.0,1.0
15864.jpg,0.0,1.0,1.0,0.0,0.0
10442.jpg,0.0,0.0,1.0,0.0,1.0
39272.jpg,1.0,0.0,0.0,1.0,1.0
49861.jpg,0.0,0.0,1.0,0.0,1.0
02991.jpg,0.0,1.0,1.0,0.0,1.0
48496.jpg,0.0,0.0,1.0,0.0,1.0
02275.jpg,0.0,0.0,1.0,0.0,1.0
41898.jpg,0.0,0.0,1.0,0.0,1.0
48327.jpg,0.0,0.0,0.0,1.0,1.0
46983.jpg,0.0,0.0,1.0,0.0,1.0
00084.jpg,0.0,0.0,1.0,0.0,1.0
31665.jpg,0.0,0.0,1.0,0.0,1.0
33628.jpg,0.0,0.0,1.0,0.0,1.0
35102.jpg,0.0,0.0,1.0,0.0,1.0
26754.jpg,0.0,1.0,1.0,0.0,1.0
12102.jpg,0.0,0.0,1.0,0.0,1.0
36462.jpg,0.0,0.0,1.0,0.0,1.0
16602.jpg,0.0,1.0,1.0,0.0,1.0
26419.jpg,0.0,0.0,1.0,0.0,1.0
18264.jpg,1.0,0.0,1.0,0.0,0.0
25962.jpg,0.0,0.0,1.0,0.0,1.0
19834.jpg,1.0,0.0,1.0,0.0,1.0
42251.jpg,1.0,0.0,1.0,0.0,1.0
44427.jpg,0.0,0.0,1.0,0.0,1.0
18869.jpg,0.0,0.0,1.0,0.0,1.0
41619.jpg,0.0,0.0,1.0,0.0,1.0
33938.jpg,1.0,0.0,1.0,0.0,1.0
30453.jpg,1.0,0.0,1.0,0.0,1.0
38533.jpg,0.0,0.0,1.0,0.0,1.0
48907.jpg,1.0,1.0,0.0,0.0,1.0
05814.jpg,0.0,0.0,1.0,0.0,1.0
02634.jpg,0.0,0.0,1.0,0.0,1.0
14554.jpg,0.0,0.0,1.0,0.0,1.0
06292.jpg,0.0,0.0,1.0,0.0,1.0
48944.jpg,1.0,0.0,1.0,0.0,1.0
16798.jpg,0.0,1.0,1.0,0.0,1.0
11494.jpg,0.0,0.0,1.0,0.0,1.0
30249.jpg,0.0,0.0,1.0,0.0,0.0
24844.jpg,0.0,1.0,1.0,0.0,1.0
00126.jpg,0.0,1.0,1.0,0.0,1.0
38426.jpg,0.0,0.0,1.0,0.0,1.0
25114.jpg,0.0,0.0,0.0,1.0,1.0
02764.jpg,0.0,1.0,1.0,0.0,1.0
42691.jpg,0.0,0.0,1.0,0.0,1.0
27848.jpg,0.0,1.0,0.0,0.0,0.0
20765.jpg,0.0,0.0,1.0,0.0,1.0
29338.jpg,1.0,0.0,1.0,0.0,1.0
04122.jpg,0.0,1.0,1.0,0.0,1.0
25485.jpg,1.0,0.0,1.0,0.0,0.0
15763.jpg,0.0,0.0,1.0,0.0,1.0
10351.jpg,0.0,0.0,1.0,0.0,1.0
31666.jpg,0.0,0.0,1.0,0.0,1.0
33893.jpg,0.0,0.0,1.0,0.0,1.0
18530.jpg,1.0,0.0,1.0,0.0,1.0
08753.jpg,0.0,0.0,1.0,0.0,1.0
28722.jpg,1.0,1.0,0.0,0.0,1.0
29387.jpg,0.0,1.0,1.0,0.0,1.0
19121.jpg,1.0,0.0,1.0,0.0,1.0
15147.jpg,1.0,0.0,0.0,0.0,1.0
31126.jpg,0.0,0.0,1.0,0.0,1.0
14728.jpg,0.0,0.0,1.0,0.0,1.0
12705.jpg,0.0,0.0,1.0,0.0,1.0
